"Table","PhysicalName","LogicalDatabase","Connection","Field","TypeCode","TypeLabel","KeyType","Size","IsComposite","Nullable"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","code_timbre","2","texte","0","10","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Type_timbre","3","entier 2 octets","0","2","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Forfait","17","monetaire","0","10","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Tranche_montant","17","monetaire","0","10","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Montant_additionel","17","monetaire","0","10","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Date_application","14","date","0","8","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Agence_code_date","","","1","","yes",""
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Agence_type","","","2","","yes",""
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Agence_code_type","","","2","","yes",""
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Agence_code_type_date","","","2","","yes",""
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","Minimum_de_taxation","17","monetaire","0","10","no","0"
"Timbre","Timbre","Timbre","_127_0_0_1_Opentrans","cle_unique_agenceType_timbrecode_timbreDate_application","","","1","","yes",""
"Tva","Tva","Tva","_127_0_0_1_Opentrans","IDTva","24","id auto 8 octets","1","8","no","0"
"Tva","Tva","Tva","_127_0_0_1_Opentrans","code_tva","2","texte","1","2","no","0"
"Tva","Tva","Tva","_127_0_0_1_Opentrans","Valeur_Tva","17","monetaire","2","10","no","0"
"Tva","Tva","Tva","_127_0_0_1_Opentrans","Tva_par_defaut","37","booleen","0","1","no","0"
"Tva","Tva","Tva","_127_0_0_1_Opentrans","Numero_de_compte","2","texte","0","10","no","0"
"Tva","Tva","Tva","_127_0_0_1_Opentrans","libelle_compte","2","texte","0","50","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","IDReglement","24","id auto 8 octets","1","8","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Code_reglement","2","texte","1","10","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Libelle","2","texte","1","50","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Echeance","3","entier 2 octets","0","2","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Nombre_de_Jour","3","entier 2 octets","0","2","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Jour_tombee","3","entier 2 octets","0","2","no","0"
"Reglement","Reglement","Reglement","_127_0_0_1_Opentrans","Edition_traite","37","booleen","0","1","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","IDTournee","24","id auto 8 octets","1","8","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","code_tourn�e","2","texte","0","10","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Libelle","2","texte","2","30","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Code_chauffeur","2","texte","0","10","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Agence_tournee","","","1","","yes",""
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Agence_chauffeur","","","2","","yes",""
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","0","8","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Valorisation_journaliere_enlevement","17","monetaire","0","10","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","Code_regroupement","2","texte","2","5","no","0"
"Tournee","Tournee","Tournee","_127_0_0_1_Opentrans","cle_unique_agenceCode_regroupement","","","2","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","IDChauffeur","24","id auto 8 octets","1","8","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Code_chauffeur","2","texte","0","10","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Nom","2","texte","0","35","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Prenom_chauffeur","2","texte","0","35","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Agence_code","","","1","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Agence_nom","","","2","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Agence_code_nom","","","2","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Categorie","3","entier 2 octets","0","2","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Code_tiers","2","texte","0","6","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Num_Telephone","2","texte","0","30","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Longitude","41","","0","8","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Latitude","41","","0","8","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Login","2","texte","2","25","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","MotDePasse","2","texte","0","12","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","cle_unique_agenceLogin","","","1","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","cle_unique_agenceLoginMotDePasse","","","1","","yes",""
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","IDPOSITION_CHAUFFEUR","25","entier 8 octets","2","8","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Tourn�e_EnCours","37","booleen","2","1","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Photo","30","","0","8","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Chargement_EnCours","37","booleen","2","1","no","0"
"Chauffeur","Chauffeur","Chauffeur","_127_0_0_1_Opentrans","Dechargement_EnCours","37","booleen","2","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","IDProduit","24","id auto 8 octets","1","8","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","code_produit","2","texte","1","2","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Libelle","2","texte","2","30","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Par_defaut","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Produit_sur_etiquette","2","texte","0","2","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Interface_etiquette","2","texte","0","100","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","edition_recepisse","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","edition_etiquette","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Produit_edi","2","texte","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Service","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Port_du","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Valeur_declarees","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","contre_remboursement","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","colis_maxi","26","entier 4 octets","0","4","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Poids_mini","17","monetaire","0","10","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Poids_maxi","17","monetaire","0","10","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","compteur_mini","26","entier 4 octets","0","4","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","compteur_maxi","26","entier 4 octets","0","4","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Compteur_en_cours","26","entier 4 octets","0","4","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Gestion_compteur","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Type_code_barre","3","entier 2 octets","0","2","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Etiquette_driver","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","IDEtiq_driver","5","entier 4 octets","0","4","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","nom_imp_etiquette","2","texte","0","30","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Taxation_automatique","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","facture_type_affretement","3","entier 2 octets","0","2","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","edition_sticker","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Nb_sticker","36","entier 1 octet","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","regime_en_emission","2","texte","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Quantite_taxable_non_prioritaire_sur_poids","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Num_compte_Gls","2","texte","0","13","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","code_regime_Gls","36","entier 1 octet","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Code_Produit_gls","36","entier 1 octet","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","lib_sur_etiquette","2","texte","0","6","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","regroupement_Taxation_gls_en_gtf","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Gestion_Affretement","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Integration_specifique_exapaq","37","booleen","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Gls_Compteur","27","entier 8 octets","0","8","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Gls_ContactId","2","texte","0","15","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Gls_CodeProduit","2","texte","0","5","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","Consignation_Par_Webservice","36","entier 1 octet","0","1","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","CodeProduitPalettePlus","2","texte","0","3","no","0"
"Produit","Produit","Produit","_127_0_0_1_Opentrans","ProduitAffretement","37","booleen","0","1","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","IDPlantrs","24","id auto 8 octets","1","8","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_produit","2","texte","2","2","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Code_Pays","2","texte","2","3","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Code_postal_debut","2","texte","2","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Code_Postal_fin","2","texte","2","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Code_adherent","2","texte","2","6","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Cle_complete","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Date_application","14","date","2","8","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Cle_debut","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Cle_pays","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Cle_produit_date","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","hub","2","texte","0","6","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Delai","36","entier 1 octet","0","1","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_routage","2","texte","0","6","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Transporteur","2","texte","0","6","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_Plateforme1","2","texte","0","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_Plateforme2","2","texte","0","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_produitcode_routage","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Transitaire","2","texte","2","6","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_produitcode_routageTransporteur","","","2","","yes",""
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Ville","2","texte","2","50","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","code_tourn�e","2","texte","0","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Travee_convergence","2","texte","0","10","no","0"
"Plantrs","Plantrs","Plantrs","_127_0_0_1_Opentrans","Non_edition_etiquette","37","booleen","0","1","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","IDConnexion","24","id auto 8 octets","1","8","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Nom_acces_reseau_a_distance","2","texte","0","50","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Adresse_Ftp","2","texte","0","50","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Numero_port","9","","0","2","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","delai_Connexion","9","","0","2","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Login","2","texte","0","30","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Password","2","texte","0","30","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Anonyme","37","booleen","0","1","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Avance","37","booleen","0","1","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Type_transfert","3","entier 2 octets","0","2","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","date_application","14","date","2","8","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Cle_transfert","","","2","","yes",""
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Repertoire_emission_serveur","2","texte","0","100","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Repertoire_reception_serveur","2","texte","0","100","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Repertoire_temporaire_serveur","2","texte","0","100","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Repertoire_fichierbase_serveur","2","texte","0","100","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Type_connection","37","booleen","0","1","no","0"
"Connexion","Connexion","Connexion","_127_0_0_1_Opentrans","Type_date","","","1","","yes",""
"Clients","Clients","Clients","_127_0_0_1_Opentrans","IDClients","24","id auto 8 octets","1","8","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","code_clients","2","texte","2","6","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Nom_clients","2","texte","0","35","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","adresse_1","2","texte","0","35","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","adresse_2","2","texte","0","35","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","adresse_3","2","texte","0","35","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Code_pays","2","texte","0","3","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Code_postal","2","texte","0","10","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Ville","2","texte","0","50","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Telephone","2","texte","0","30","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Num_fax","2","texte","0","30","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","E_mail","2","texte","0","50","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Identifiant_TVA","2","texte","0","30","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Periode_facturation","3","entier 2 octets","0","2","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Code_reglement","2","texte","2","10","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Agence_code","","","1","","yes",""
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Facturation_detailee","37","booleen","0","1","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Type_detail","3","entier 2 octets","0","2","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Libelle_de_facturation","2","texte","0","50","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Montant_de_facturation","17","monetaire","0","10","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Edition_etiquette","37","booleen","0","1","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Siret","2","texte","2","14","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","IDentifiant_Ftp","2","texte","0","20","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","Remont�e_edi","37","booleen","0","1","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","code_traction","2","texte","0","10","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","cle_traction","","","2","","yes",""
"Clients","Clients","Clients","_127_0_0_1_Opentrans","depot","2","texte","2","6","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","code_tva_montant_factu","2","texte","0","2","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","contact","2","texte","0","50","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","No_Mobile_contact","2","texte","0","25","no","0"
"Clients","Clients","Clients","_127_0_0_1_Opentrans","E_mail_contact","2","texte","0","50","no","0"
